Customer ID,Contract,Dependents,Device Protection,Internet Service,Monthly Charges,Multiple Lines,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Senior Citizen,Streaming Movies,Streaming TV,Tech Support,Total Charges,Gender,Tenure,Churn_Status
7853-WNZSY,Month-to-month,No,No internet service,No,19.75,No,No internet service,No internet service,Yes,No,Credit card automatic,Yes,No,No internet service,No internet service,No internet service,19.75,Male,1,No
7854-EKTJL,Month-to-month,Yes,No internet service,No,19.6,No,No internet service,No internet service,Yes,No,Electronic check,Yes,No,No internet service,No internet service,No internet service,35.85,Female,2,Yes
7854-FOKSF,Month-to-month,No,No,DSL,35.9,No phone service,No,No,No,No,Electronic check,No,No,Yes,No,No,35.9,Male,1,Yes
7868-TMWMZ,Two year,No,Yes,Fiber optic,110,No,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,Yes,Yes,Yes,Yes,6668.35,Female,60,No
7878-RTCZG,Month-to-month,No,No internet service,No,19.9,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.9,Female,1,No
7893-IXHRQ,Month-to-month,No,No internet service,No,20.55,No,No internet service,No internet service,No,No,Electronic check,Yes,No,No internet service,No internet service,No internet service,20.55,Male,1,Yes
7908-QCBCA,Month-to-month,No,No,Fiber optic,69.4,No,No,No,Yes,Yes,Mailed check,Yes,No,No,No,No,69.4,Female,1,Yes
7923-IYJWY,Two year,No,Yes,Fiber optic,116.1,Yes,Yes,Yes,Yes,No,Credit card automatic,Yes,Yes,Yes,Yes,Yes,7839.85,Male,67,No
7926-IJOOU,Month-to-month,No,No internet service,No,19.3,No,No internet service,No internet service,No,No,Credit card automatic,Yes,No,No internet service,No internet service,No internet service,19.3,Male,1,No
7929-SKFGK,Two year,No,Yes,Fiber optic,114.3,Yes,Yes,Yes,No,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,8244.3,Male,70,No
7932-WPTDS,Month-to-month,No,No,DSL,24.8,No phone service,No,No,Yes,Yes,Electronic check,No,Yes,No,No,No,24.8,Female,1,Yes
7940-UQQUG,One year,Yes,No,Fiber optic,104.4,Yes,No,Yes,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,6721.6,Female,64,No
7989-CHGTL,Month-to-month,No,No internet service,No,19.6,No,No internet service,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.6,Male,1,Yes
8006-PYCSW,Month-to-month,No,No internet service,No,20.1,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,39.8,Female,2,No
8015-IHCGW,Two year,Yes,Yes,Fiber optic,115.5,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,8425.15,Female,72,No
8024-XNAFQ,Two year,No,Yes,Fiber optic,107.4,Yes,Yes,Yes,Yes,No,Bank transfer automatic,Yes,Yes,Yes,No,Yes,7748.75,Female,72,No
8029-XYPWT,Two year,No,Yes,Fiber optic,115.05,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,Yes,Yes,Yes,Yes,8016.6,Male,71,No
8041-TMEID,Two year,No,Yes,Fiber optic,108.5,Yes,Yes,Yes,No,Yes,Credit card automatic,Yes,Yes,Yes,Yes,No,6991.9,Male,63,No
8048-DSDFQ,Month-to-month,No,No internet service,No,20.2,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.2,Male,1,No
8064-RAVOH,Month-to-month,Yes,Yes,DSL,49.85,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,49.85,Male,1,No
8065-BVEPF,Month-to-month,No,Yes,Fiber optic,99.1,No,Yes,No,Yes,No,Bank transfer automatic,Yes,Yes,Yes,Yes,No,6496.15,Male,65,No
8065-QBYTO,One year,No,No,Fiber optic,99.65,Yes,Yes,Yes,Yes,No,Credit card automatic,Yes,Yes,No,Yes,Yes,7181.25,Female,71,No
8071-SBTRN,Two year,No,Yes,Fiber optic,111.15,Yes,Yes,Yes,Yes,No,Mailed check,Yes,No,Yes,Yes,No,7737.55,Female,70,No
8073-IJDCM,Month-to-month,No,No internet service,No,20.3,No,No internet service,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.3,Female,1,Yes
8080-DDEMJ,Month-to-month,No,No,DSL,45.1,No,No,No,No,No,Electronic check,Yes,Yes,No,No,No,45.1,Male,1,Yes
8085-MSNLK,Two year,No,Yes,Fiber optic,113.95,Yes,Yes,Yes,No,Yes,Mailed check,Yes,No,Yes,Yes,Yes,6891.4,Female,62,No
8089-UZWLX,Two year,No,Yes,Fiber optic,104.05,Yes,No,No,No,No,Bank transfer automatic,Yes,Yes,Yes,Yes,No,7413.55,Female,71,No
8107-RZLNV,Two year,No,Yes,Fiber optic,106.3,Yes,Yes,No,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,No,7565.35,Male,72,No
8150-QUDFX,Month-to-month,No,No internet service,No,19.85,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,51.6,Male,2,No
8152-VETUR,Two year,No,No,Fiber optic,97.7,Yes,Yes,No,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,No,6869.7,Female,72,No
8174-TBVCF,Two year,No,Yes,DSL,94.8,Yes,Yes,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,6859.05,Female,70,No
8180-AKMJV,Month-to-month,No,No,DSL,44.55,No,No,No,Yes,No,Credit card automatic,Yes,No,No,No,No,44.55,Female,1,No
8197-BFWVU,Two year,Yes,Yes,DSL,93.25,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,6688.95,Female,72,No
8199-ZLLSA,One year,No,Yes,Fiber optic,118.35,Yes,Yes,Yes,Yes,No,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7804.15,Male,67,Yes
8203-XJZRC,Month-to-month,No,No internet service,No,20.25,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.25,Male,1,No
8207-DMRVL,Two year,Yes,Yes,Fiber optic,114.55,Yes,Yes,Yes,No,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,8306.05,Male,72,No
8213-TAZPM,One year,Yes,Yes,Fiber optic,108.75,Yes,Yes,No,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7493.05,Female,69,No
8260-NGFNY,Month-to-month,No,No,DSL,25.2,No phone service,No,No,No,No,Mailed check,No,No,No,No,No,25.2,Female,1,Yes
8261-GWDBQ,Two year,No,Yes,Fiber optic,116.05,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,Yes,Yes,Yes,Yes,6925.9,Female,60,No
8262-COGGB,Month-to-month,No,No internet service,No,20.45,No,No internet service,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.45,Male,1,No
8263-JQAIK,Month-to-month,No,No,DSL,24.45,No phone service,No,No,Yes,No,Mailed check,No,Yes,No,No,No,47.5,Male,2,Yes
8263-QMNTJ,Two year,No,Yes,Fiber optic,115.55,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,8425.3,Male,72,No
8265-HKSOW,Two year,Yes,Yes,Fiber optic,107.45,Yes,Yes,Yes,No,Yes,Credit card automatic,Yes,No,Yes,No,Yes,7658.3,Female,72,No
8267-KFGYD,Month-to-month,Yes,No internet service,No,21.05,No,No internet service,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,21.05,Male,1,No
8280-MQRQN,Month-to-month,No,Yes,DSL,50.45,No,No,No,Yes,No,Mailed check,Yes,No,No,No,No,50.45,Female,1,Yes
8286-AFUYI,Month-to-month,No,No,DSL,47.95,No,No,Yes,No,No,Electronic check,Yes,No,No,No,No,47.95,Male,1,No
8305-VHZBZ,Month-to-month,No,No internet service,No,20.2,No,No internet service,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.2,Male,1,Yes
8309-PPCED,Two year,No,Yes,Fiber optic,110.45,Yes,Yes,No,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7982.5,Female,72,No
8329-IBCTI,Month-to-month,No,No internet service,No,19.65,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.65,Female,1,Yes
8356-WUAOJ,Month-to-month,No,No,DSL,45,No,No,No,Yes,Yes,Electronic check,Yes,No,No,No,No,45,Female,1,No
8375-KVTHK,One year,No,No,Fiber optic,100.3,No,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,6754.35,Male,68,No
8393-JMVMB,Month-to-month,No,No internet service,No,19.45,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.45,Male,1,No
8402-EIVQS,One year,No,No,Fiber optic,100.9,No,Yes,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,No,6733.15,Male,67,No
8433-WPJTV,One year,Yes,Yes,Fiber optic,103.9,Yes,No,No,Yes,Yes,Bank transfer automatic,Yes,Yes,Yes,Yes,Yes,6767.1,Female,65,No
8445-DNBAE,Month-to-month,Yes,No,DSL,50.05,Yes,No,No,Yes,No,Electronic check,Yes,No,No,No,No,50.05,Male,1,No
8454-AATJP,Two year,No,Yes,Fiber optic,115.05,Yes,Yes,Yes,No,No,Credit card automatic,Yes,No,Yes,Yes,Yes,8405,Female,72,No
8466-PZBLH,Two year,Yes,No,Fiber optic,104.6,Yes,No,Yes,No,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,6885.75,Male,67,No
8480-PPONV,Two year,Yes,Yes,Fiber optic,115.55,Yes,Yes,Yes,No,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7159.05,Male,62,No
8495-LJDFO,Month-to-month,No,Yes,Fiber optic,108.95,Yes,No,Yes,Yes,No,Bank transfer automatic,Yes,Yes,Yes,Yes,Yes,7111.3,Female,64,No
8513-OLYGY,Two year,No,Yes,Fiber optic,115.8,Yes,Yes,Yes,No,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,8332.15,Male,72,No
8559-WNQZS,Two year,No,No internet service,No,20.45,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.45,Male,1,No
8561-NMTBD,One year,Yes,Yes,Fiber optic,112.35,Yes,Yes,No,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,7388.45,Female,67,No
8562-GHPPI,Month-to-month,No,No internet service,No,19.8,No,No internet service,No internet service,No,No,Credit card automatic,Yes,No,No internet service,No internet service,No internet service,19.8,Female,1,No
8565-HBFNN,One year,No,Yes,Fiber optic,107.2,Yes,Yes,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,No,Yes,7317.1,Male,69,No
8566-YPRGL,Month-to-month,No,No internet service,No,19.5,No,No internet service,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.5,Female,1,No
8580-QVLOC,Two year,Yes,Yes,DSL,92.45,Yes,Yes,Yes,No,Yes,Credit card automatic,Yes,Yes,Yes,Yes,Yes,6440.25,Female,72,Yes
8591-TKMZH,Two year,Yes,No,Fiber optic,111.1,Yes,Yes,Yes,Yes,Yes,Mailed check,Yes,No,Yes,Yes,Yes,6555.2,Male,59,No
8605-ITULD,Month-to-month,No,No internet service,No,19.55,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.55,Female,1,No
8606-CIQUL,Two year,Yes,Yes,Fiber optic,115.75,Yes,Yes,Yes,Yes,Yes,Credit card automatic,Yes,Yes,Yes,Yes,Yes,8399.15,Male,72,No
8610-ZIKJJ,One year,Yes,No internet service,No,20.3,No,No internet service,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,31.9,Female,2,No
8620-RJPZN,Month-to-month,No,No internet service,No,20.7,No,No internet service,No internet service,No,No,Electronic check,Yes,No,No internet service,No internet service,No internet service,20.7,Female,1,No
8628-MFKAX,Two year,No,Yes,Fiber optic,116.75,Yes,Yes,Yes,Yes,Yes,Credit card automatic,Yes,Yes,Yes,Yes,Yes,8277.05,Female,72,No
8634-CILSZ,One year,No,No,Fiber optic,104.7,Yes,Yes,No,Yes,No,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7220.35,Male,69,Yes
8639-NHQEI,Two year,Yes,No,Fiber optic,95.9,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,No,No,Yes,No,6954.15,Female,72,No
8651-ENBZX,One year,No,Yes,Fiber optic,106,Yes,No,No,Yes,No,Electronic check,Yes,Yes,Yes,Yes,Yes,6441.4,Female,60,Yes
8659-IOOPU,Two year,Yes,Yes,Fiber optic,100.45,Yes,No,Yes,No,Yes,Electronic check,Yes,No,Yes,No,Yes,7159.7,Female,71,No
8665-UTDHZ,Month-to-month,Yes,No,DSL,30.2,No phone service,Yes,No,No,Yes,Electronic check,No,No,No,No,No,30.2,Male,1,Yes
8670-ERCJH,Two year,No,Yes,Fiber optic,113.4,Yes,Yes,Yes,No,No,Bank transfer automatic,Yes,No,Yes,Yes,Yes,8164.1,Male,72,No
8695-WDYEA,Month-to-month,No,No,DSL,51.25,No,No,Yes,No,No,Mailed check,Yes,No,No,No,No,51.25,Male,1,No
8705-WZCYL,Month-to-month,No,No,DSL,44.8,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,44.8,Male,1,No
8707-HOEDG,Two year,Yes,Yes,Fiber optic,110.2,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,7689.8,Female,70,No
8710-YGLWG,Month-to-month,No,No,DSL,44.9,No,No,No,Yes,No,Mailed check,Yes,No,No,No,No,44.9,Male,1,No
8713-IGZSO,Month-to-month,No,No internet service,No,24.85,Yes,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,62,Male,2,No
8715-KKTFG,One year,No,Yes,Fiber optic,103.3,Yes,No,No,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,6518.35,Female,61,No
8720-RQSBJ,Month-to-month,No,No,DSL,44,No,No,No,No,No,Electronic check,Yes,Yes,No,No,No,44,Male,1,No
8739-QOTTN,Month-to-month,No,No internet service,No,20.35,No,No internet service,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,41.85,Female,2,No
8749-CLJXC,Month-to-month,No,No internet service,No,20.05,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.05,Male,1,No
8752-GHJFU,One year,No,Yes,Fiber optic,92,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,Yes,No,No,Yes,6585.2,Male,71,No
8757-TFHHJ,Month-to-month,No,No,DSL,49.8,No,No,Yes,Yes,No,Credit card automatic,Yes,No,No,No,No,49.8,Male,1,No
8777-MBMTS,Two year,No,Yes,Fiber optic,105.85,No,Yes,No,Yes,Yes,Credit card automatic,Yes,Yes,Yes,Yes,Yes,6725.5,Female,65,No
8779-QRDMV,Month-to-month,No,Yes,DSL,39.65,No phone service,No,No,Yes,No,Electronic check,No,Yes,Yes,No,No,39.65,Male,1,Yes
8809-RIHDD,Two year,Yes,Yes,Fiber optic,103.4,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,7372.65,Male,72,Yes
8809-XKHMD,Two year,No,No,Fiber optic,100.55,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,No,Yes,No,Yes,7325.1,Male,72,No
8823-RLPWL,Two year,No,Yes,Fiber optic,110.65,Yes,Yes,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,No,8065.65,Female,72,No
8849-PRIQJ,One year,Yes,Yes,Fiber optic,109.4,Yes,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,7281.6,Female,67,No
8853-TZDGH,Two year,No,Yes,Fiber optic,111.6,Yes,Yes,No,Yes,No,Bank transfer automatic,Yes,No,Yes,Yes,Yes,8012.75,Female,72,No
8869-LIHMK,Two year,No,Yes,Fiber optic,115.1,Yes,Yes,Yes,Yes,No,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7334.05,Female,64,No
8879-XUAHX,Two year,No,Yes,Fiber optic,116.25,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,8564.75,Male,71,No
8885-QSQBX,Month-to-month,No,No,DSL,49.55,No,No,Yes,No,No,Bank transfer automatic,Yes,No,No,No,No,49.55,Female,1,No
8894-JVDCV,One year,No,Yes,Fiber optic,115.05,Yes,Yes,Yes,Yes,No,Credit card automatic,Yes,No,Yes,Yes,Yes,7133.45,Female,62,No
8896-BQTTI,Month-to-month,No,No internet service,No,25,Yes,No internet service,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,25,Male,1,No
8901-UPRHR,Two year,Yes,Yes,Fiber optic,109.2,Yes,Yes,No,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7711.45,Female,72,No
8905-IAZPF,One year,No,No,Fiber optic,95.65,No,Yes,No,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,No,6744.2,Female,69,No
8909-BOLNL,One year,No,No internet service,No,21.2,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,52.05,Male,3,No
8915-NNTRC,Two year,Yes,No,Fiber optic,107.7,Yes,Yes,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,7919.8,Male,72,No
8920-NAVAY,One year,No,Yes,Fiber optic,110.75,Yes,Yes,No,Yes,No,Bank transfer automatic,Yes,Yes,Yes,Yes,Yes,7053.35,Male,62,No
8950-MTZNV,Month-to-month,No,No,DSL,44.95,No,No,No,Yes,No,Mailed check,Yes,No,No,No,No,44.95,Male,1,No
8974-OVACP,Month-to-month,No,No internet service,No,20.15,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.15,Female,1,No
8975-SKGRX,Two year,No,Yes,Fiber optic,116.1,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,8310.55,Male,71,No
8979-CAMGB,One year,No,Yes,Fiber optic,102.1,Yes,No,No,No,No,Electronic check,Yes,Yes,Yes,Yes,Yes,6688.1,Male,64,No
8984-EYLLL,Two year,No,No,Fiber optic,105.25,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,6823.4,Male,64,No
8984-HPEMB,Two year,No,Yes,Fiber optic,118.65,Yes,Yes,Yes,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,8477.6,Female,71,No
8992-CEUEN,Month-to-month,No,No internet service,No,18.85,No,No internet service,No internet service,No,No,Electronic check,Yes,No,No internet service,No internet service,No internet service,18.85,Female,1,No
8992-JQYUN,Month-to-month,No,Yes,DSL,50.35,No phone service,No,No,Yes,Yes,Electronic check,No,No,Yes,Yes,No,50.35,Male,1,Yes
8993-PHFWD,Month-to-month,No,No,DSL,25.25,No phone service,No,No,No,No,Electronic check,No,No,No,No,No,58.9,Female,3,Yes
8999-XXGNS,One year,No,Yes,Fiber optic,105.75,Yes,Yes,No,Yes,Yes,Credit card automatic,Yes,Yes,Yes,Yes,No,7629.85,Female,72,No
9028-LIHRP,Two year,Yes,Yes,Fiber optic,100.2,No,Yes,Yes,No,Yes,Credit card automatic,Yes,No,No,Yes,Yes,7209,Male,71,No
9031-ZVQPT,Two year,No,Yes,Fiber optic,108.2,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,7840.6,Male,72,No
9039-ZVJDC,Month-to-month,No,No internet service,No,19.1,No,No internet service,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,53.05,Male,3,No
9052-VKDUW,Month-to-month,No,Yes,Fiber optic,109.4,Yes,Yes,Yes,Yes,Yes,Credit card automatic,Yes,Yes,Yes,Yes,No,7227.45,Female,65,No
9053-JZFKV,Two year,No,Yes,Fiber optic,116.2,Yes,Yes,Yes,No,No,Credit card automatic,Yes,No,Yes,Yes,Yes,7752.3,Male,67,Yes
9058-CBREO,Month-to-month,No,No,DSL,50.55,Yes,No,No,No,No,Mailed check,Yes,Yes,No,No,No,50.55,Female,1,Yes
9070-BCKQP,Two year,No,Yes,Fiber optic,110.15,Yes,No,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,7881.2,Female,72,No
9076-AXYIK,Two year,No,Yes,Fiber optic,102.1,Yes,No,No,No,Yes,Electronic check,Yes,Yes,Yes,Yes,Yes,6538.45,Male,64,No
9090-SGQXL,Month-to-month,No,Yes,Fiber optic,105.3,Yes,Yes,No,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,No,7299.65,Male,68,Yes
9101-NTIXF,Month-to-month,No,No internet service,No,19.4,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,50.6,Male,2,No
9103-CXVOK,Month-to-month,Yes,No internet service,No,19.75,No,No internet service,No internet service,No,Yes,Electronic check,Yes,No,No internet service,No internet service,No internet service,19.75,Male,1,No
9108-EJFJP,Month-to-month,No,No,DSL,53.55,No,Yes,Yes,Yes,Yes,Mailed check,Yes,No,No,No,No,53.55,Female,1,No
9117-SHLZX,Month-to-month,No,No,DSL,45.7,No,No,No,Yes,No,Mailed check,Yes,No,No,No,No,45.7,Male,1,Yes
9122-UMROB,Month-to-month,No,No internet service,No,20.3,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.3,Male,1,No
9127-FHJBZ,Two year,Yes,Yes,Fiber optic,114,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,8093.15,Male,72,No
9136-ALYBR,Month-to-month,No,No,DSL,24.45,No phone service,No,No,Yes,No,Mailed check,No,No,No,No,No,24.45,Male,1,Yes
9137-NOQKA,Month-to-month,No,No internet service,No,19.2,No,No internet service,No internet service,No,No,Electronic check,Yes,Yes,No internet service,No internet service,No internet service,37.2,Male,2,No
9174-FKWZE,Month-to-month,No,No internet service,No,19.45,No,No internet service,No internet service,Yes,No,Electronic check,Yes,Yes,No internet service,No internet service,No internet service,19.45,Female,1,Yes
9214-EKVXR,Month-to-month,No,No,DSL,44,No,No,No,Yes,No,Mailed check,Yes,No,No,No,No,44,Female,1,No
9227-LUNBG,Month-to-month,No,No,DSL,24.6,No phone service,No,No,No,No,Electronic check,No,No,No,No,No,24.6,Female,1,Yes
9239-GZHZE,Two year,No,Yes,Fiber optic,113.65,Yes,Yes,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,8124.2,Female,72,No
9244-ZVAPM,Month-to-month,No,No,DSL,45.6,No,No,No,No,No,Mailed check,Yes,No,No,No,No,45.6,Male,1,No
9258-CNWAC,Two year,Yes,Yes,Fiber optic,113.65,Yes,Yes,Yes,No,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,8166.8,Female,71,No
9297-EONCV,Two year,No,Yes,DSL,91.35,Yes,Yes,Yes,Yes,No,Bank transfer automatic,Yes,No,Yes,Yes,Yes,6697.2,Female,72,No
9298-WGMRW,Two year,No,Yes,Fiber optic,115.5,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,8312.75,Female,72,No
9318-NKNFC,Month-to-month,No,No internet service,No,18.85,No,No internet service,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,18.85,Male,1,Yes
9330-VOFSZ,Two year,No,Yes,Fiber optic,110.8,Yes,Yes,No,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,6640.7,Female,60,No
9351-HXDMR,Two year,No,Yes,Fiber optic,110.9,Yes,No,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,8240.85,Male,72,No
9374-YOLBJ,Month-to-month,Yes,No internet service,No,19.25,No,No internet service,No internet service,No,Yes,Electronic check,Yes,No,No internet service,No internet service,No internet service,19.25,Female,1,No
9402-CXWPL,One year,No,No,Fiber optic,98.9,Yes,Yes,No,No,No,Electronic check,Yes,No,Yes,Yes,No,6838.6,Female,70,No
9402-ROUMJ,One year,Yes,Yes,Fiber optic,100.25,Yes,No,Yes,Yes,Yes,Bank transfer automatic,Yes,No,Yes,No,Yes,6689,Female,67,No
9405-GPBBG,Two year,No,Yes,Fiber optic,110.5,Yes,Yes,No,Yes,No,Credit card automatic,Yes,No,Yes,Yes,Yes,7069.25,Female,64,No
9426-SXNHE,Month-to-month,No,No internet service,No,18.75,No,No internet service,No internet service,No,No,Bank transfer automatic,Yes,No,No internet service,No internet service,No internet service,53.15,Female,2,No
9441-QHEVC,Month-to-month,No,No internet service,No,19.1,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.1,Male,1,No
9448-REEVD,Month-to-month,No,No,DSL,44.7,No,No,No,No,Yes,Credit card automatic,Yes,No,No,No,No,44.7,Male,1,Yes
9475-NNDGC,One year,No,Yes,Fiber optic,113.15,Yes,Yes,No,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7953.25,Male,71,No
9481-IEBZY,Month-to-month,No,Yes,Fiber optic,112.9,Yes,Yes,Yes,Yes,Yes,Credit card automatic,Yes,Yes,Yes,Yes,Yes,8061.5,Male,72,No
9488-FYQAU,Two year,No,Yes,Fiber optic,109.25,Yes,Yes,No,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,6841.4,Female,63,No
9489-JMTTN,Two year,Yes,Yes,DSL,89.75,Yes,Yes,Yes,No,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,6595.9,Female,72,No
9514-JDSKI,Month-to-month,No,No,DSL,40.2,No phone service,Yes,No,No,Yes,Electronic check,No,Yes,No,Yes,No,40.2,Male,1,Yes
9526-BIHHD,Month-to-month,No,No,DSL,29.7,No phone service,No,Yes,No,No,Mailed check,No,No,No,No,No,29.7,Male,1,Yes
9537-VHDTA,Month-to-month,Yes,No,DSL,51.2,No,No,Yes,No,No,Mailed check,Yes,No,No,No,No,51.2,Female,1,No
9548-ZMVTX,Two year,Yes,Yes,Fiber optic,90.45,Yes,Yes,No,No,Yes,Bank transfer automatic,Yes,No,No,No,Yes,6565.85,Male,72,No
9558-IHEZX,Two year,No,Yes,Fiber optic,106.75,Yes,Yes,Yes,Yes,No,Credit card automatic,Yes,No,Yes,Yes,No,7283.25,Female,71,No
9564-KCLHR,Month-to-month,No,No,DSL,51.25,No,No,No,No,No,Mailed check,Yes,No,No,No,Yes,51.25,Male,1,Yes
9570-KYEUA,Two year,No,Yes,Fiber optic,99.25,Yes,No,Yes,No,No,Credit card automatic,Yes,No,Yes,No,Yes,6549.45,Male,64,No
9571-EDEBV,One year,No,Yes,Fiber optic,98.65,Yes,No,No,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,No,6962.85,Male,71,No
9586-JGQKH,Two year,No,No,Fiber optic,105.4,Yes,Yes,No,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,6794.75,Female,64,No
9589-ABEPT,Two year,No,No,Fiber optic,92.45,Yes,Yes,No,Yes,Yes,Mailed check,Yes,No,No,Yes,Yes,6460.55,Male,69,No
9625-QNLUX,Two year,Yes,Yes,Fiber optic,103.25,No,Yes,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,No,7074.4,Male,68,No
9629-NHXFW,Month-to-month,Yes,No internet service,No,19.4,No,No internet service,No internet service,Yes,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.4,Female,1,No
